what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682536496
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682565223
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682565616
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682565891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682566273
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682572542
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682572782
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682573046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682573477
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398682575184
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682580877
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682587550
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682589437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682592198
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398682594533
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682602649
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682602845
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682603126
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682603592
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398682607002
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398682607962
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682614290
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682615412
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682622281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682641241
