what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701881088
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398701885548
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701885828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701885960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701887235
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701887266
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398701888424
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398701890099
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701892306
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701892844
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398701897110
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701899730
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701903051
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398701903061
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398701935577
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398701937007
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398701940297
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398701940536
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701940831
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701941249
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398701944530
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398701945911
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701951549
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701953311
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398701965335
