what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398683098064
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683102398
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683136131
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683137226
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683138579
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683139985
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683141395
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683142866
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683145020
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683148154
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683150225
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398683150921
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398683151886
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683155696
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683156930
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398683156942
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398683158403
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683197918
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683218733
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683220227
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683222381
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683230116
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398683237328
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398683245461
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398683250850
