what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684063095
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684065326
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684066345
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684066909
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684087748
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684087770
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398684092111
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684094478
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398684099343
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398684099763
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684100046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684100440
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398684102169
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684118531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398684122893
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684132864
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398684142516
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398684142864
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684143142
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684143489
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398684145889
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684150142
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398684152770
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398684153072
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684153351
