what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702112117
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702137920
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702140122
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702141731
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702162168
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702163433
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398702186855
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398702189484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398702201468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702202158
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702205918
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398702210932
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398702212893
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398702223941
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398702227371
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398702229529
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702233483
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702269902
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398702315547
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398702316387
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398702322010
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398702325921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398702326959
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398702327241
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398702327525
