what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692594693
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692604724
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692608810
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692628587
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692630897
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692634538
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398692638984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692641200
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692782861
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398692783867
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398692785661
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398692790612
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692793587
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692797092
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398692800114
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398692805730
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700654829
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700662249
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700668673
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700677681
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700681985
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700692864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398700702673
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398700707218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398700708855
