what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682667858
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682668118
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682668405
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682668627
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682671750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682691338
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682699353
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682708785
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682725900
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682726127
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682726395
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682726844
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398682728697
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398682731265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682733907
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682734175
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682734459
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682734855
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398682736112
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398682739149
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682743118
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682852789
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682853989
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682946360
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1398682948490
