what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680586585
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680605358
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680615289
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680628899
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680643010
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398680656790
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398680657025
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680657299
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680657716
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680659572
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680698162
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680703153
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680704334
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398680707065
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398680707325
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680707615
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680707867
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680708805
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680729332
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398680731192
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398680731396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680731694
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680732136
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680733903
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680740217
