what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701344734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701345183
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398701346557
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398701347333
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701371046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701385077
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398701393275
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398701393675
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701404074
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701405960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701411177
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701412852
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701442352
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398701443376
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398701445408
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398701446138
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.shiftLeft,1398701447808
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398701461820
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398701466735
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398701467803
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398701468762
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398701469667
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398701470780
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398701473888
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398701475316
