what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398731564836
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398731576113
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398731581729
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398731581953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731582236
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731583083
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1398731584509
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200809120802,org.eclipse.cdt.debug.mi.core,1398731584533
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398731585130
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731589074
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731591517
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731604369
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731610164
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398731615947
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398731661609
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398731662187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731662491
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731662848
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398731665339
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398731670132
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398731716868
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398731717172
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731717454
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731717976
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398731721112
