what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691075444
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691075891
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691078101
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691079806
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691082071
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691109189
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691115344
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691115540
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691115821
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691116407
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691118169
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691119667
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691124716
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691125403
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691137442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691141996
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691145418
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691164442
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691164451
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691166800
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691246332
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691246343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691252210
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691253748
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691254616
