what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398681895192
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398681896027
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681900019
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681924615
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681928078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681929632
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398681944640
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398681944846
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681945126
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681945601
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398681947211
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681949493
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681975603
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681978400
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682096456
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398682097219
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398682098231
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682138361
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682138643
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682138924
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398682139129
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398682147028
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398682148805
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398682150070
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398682150306
