what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398679020534
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398679021898
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679023172
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679028303
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679029053
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679043235
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398679050130
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398679052049
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679059594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679061608
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398679092942
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679095649
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679102078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679102990
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679130668
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679133483
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679167971
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1398679168669
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398679169011
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398679172596
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679176121
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679199154
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398679200167
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679206055
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679262777
