what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679265159
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679266925
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679269759
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679322028
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679323300
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679343154
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679343777
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679444476
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679445403
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679577477
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679577810
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679578499
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679582746
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679704228
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1398679709703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398679729505
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398679729698
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398679733293
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679736385
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398679738422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679738464
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.renameResource,1398679738481
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1398679738481
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398679740364
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398679740402
