what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681237750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681238053
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681238304
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681238513
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681238894
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681239279
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681239793
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1398681240186
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681245233
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681246918
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398681248318
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398681253984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681318581
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681483534
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681486268
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681521011
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681528978
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681537932
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681548977
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681566344
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398681581324
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398681581567
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681581850
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681582123
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398681592142
