what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691256442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691273114
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691273125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691277600
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691290720
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691295045
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691295255
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691295560
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691296024
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691297789
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691298848
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691310738
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691311127
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691311414
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691311858
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691321284
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691321638
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691321917
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691322348
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691323666
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691331803
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691333869
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691361651
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691367038
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691367314
