what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398680056679
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398680056907
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680057184
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680057689
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680059122
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398680065844
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680068522
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680071850
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680076612
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680078212
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680123280
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680125527
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680163002
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398680165522
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398680165930
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398680166138
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680166421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680166879
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680170290
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398680208212
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398680210930
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398680225464
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680227640
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398680229801
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398680230384
