what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731941183
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731943921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731982390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398731985268
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1398731996019
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398731999541
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398732000409
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398732000410
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732000725
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732000868
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398732003498
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398732003729
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732004017
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732004638
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732022082
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732024375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398732031230
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398732031902
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732032189
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732032609
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398732035994
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398732037507
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732080462
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398732094754
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398732105602
