what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398770176898
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398770181320
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398770183252
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398770183502
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770183796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770184369
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398770185351
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398770187710
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1398770195576
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398770216327
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770232003
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770239166
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770242211
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770243341
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770251145
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770252676
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770264456
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770266739
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770297863
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770299689
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770306191
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770308281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770339739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770343238
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398770351802
