what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398677992107
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678186828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398678189020
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398678189437
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398678189699
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678189966
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678190994
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678193411
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678218924
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678221220
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678311758
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678317061
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678388850
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678390704
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678397120
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398678400348
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1398678402568
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678402651
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398678405058
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678405108
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.renameResource,1398678405115
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1398678405115
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398678407411
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398678407454
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398678408334
