what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1398684479586
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1398684479586
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1398684479586
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1398684479587
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1398684479587
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1398684479588
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398684479636
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684481202
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1398684485321
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398684485658
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398684485664
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398684489973
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398684489988
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1398684491840
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1398684492165
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1398684492165
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1398684494457
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684496488
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684524038
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684525749
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684528869
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684529325
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684532694
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684536109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398684562443
