what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1398678854556
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398678854936
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398678875517
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678877406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678890404
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678891059
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678902470
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678903380
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678926000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398678937904
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678939056
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678942923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678945304
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678959224
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678961224
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678972733
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1398678974336
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398678975575
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678976812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678979867
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678980666
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678987307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398678993363
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398679019621
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1398679020248
