what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691013211
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691013499
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691014018
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1398691017432
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691019930
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691031195
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1398691032689
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691033781
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691034074
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691034376
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691034753
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691035873
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691048577
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691052117
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691052376
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691052642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691053087
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691058132
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691058392
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691058666
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691059159
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691059856
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1398691069679
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1398691074883
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1398691075160
